EventID,DisasterType,Date,Latitude,Longitude,Region,Personnel,MedicalSupplies,Shelters,FoodWater,ResponseTime,ResponseDuration,PeopleAffected,PeopleAssisted,InfrastructureCondition,PreparednessTraining,CommunityAwareness,AgenciesInvolved,CoordinationScore,CommunicationScore,EconomicDamage,Casualties,LongTermImpact
39,Flood,2010-07-28,36.561228363814024,-83.91551508692456,California,93,236,80,1781,2.984772888686886,90.56967674972958,7635,2278,Good,No,Yes,5,6,8,615285017,352,9
40,Tornado,2010-08-02,34.88806903547773,-77.11330900776477,Houston,274,399,18,1249,2.8134703054735652,14.428563435114048,12715,12074,Poor,No,No,7,5,6,494452611,245,7
41,Hurricane,2010-08-08,35.821462220425616,-106.62307069647552,California,99,322,88,1035,2.7626129580365033,30.764735339380255,8728,4231,Poor,No,Yes,7,5,8,106965493,244,7
42,Hurricane,2010-08-13,36.90936682560836,-100.32576762897477,Phoenix,319,572,33,1835,3.098076107783753,77.4528326043506,11121,8374,Fair,Yes,Yes,9,6,5,213750796,287,7
43,Hurricane,2010-08-19,32.10723517725114,-123.10555000735005,Phoenix,354,909,72,749,1.0837996320396965,36.3826385305551,2604,14754,Fair,Yes,No,5,6,6,655847665,290,8
44,Flood,2010-08-24,35.14886153544695,-75.95055325353059,Austin,268,964,40,437,4.233658274412914,96.73471597317341,1871,1359,Fair,Yes,Yes,3,5,6,785931667,102,6
45,Hurricane,2010-08-30,46.39560700012646,-117.34013141438679,New Orleans,100,263,12,702,3.4622682404403036,118.18774170531566,19858,8706,Poor,No,No,4,9,7,355989517,97,6
46,Earthquake,2010-09-04,28.65707370137067,-74.29765830399636,Austin,231,488,25,735,3.4171929012451465,23.967208403270174,7200,8219,Poor,Yes,Yes,4,9,9,563390083,367,5
47,Tornado,2010-09-10,32.89667917942651,-108.20124811347016,Phoenix,59,599,85,686,2.7442606291856286,45.240263307503604,11324,1398,Poor,No,Yes,8,7,6,868165002,53,9
48,Hurricane,2010-09-15,45.37692334213776,-110.09782205414675,Alaska,244,351,22,1422,4.467559058601887,45.37749490199697,3033,11610,Good,Yes,Yes,7,7,9,487472887,307,9
49,Flood,2010-09-21,45.16132024066777,-84.88356737786832,Alaska,335,979,66,717,3.0318147184601223,91.22252728524087,14811,8486,Fair,Yes,Yes,3,6,8,733587010,193,9
50,Hurricane,2010-09-26,43.093998087224485,-85.13708610645074,California,106,366,94,850,4.2275868240680845,20.213796825988776,4202,2608,Fair,Yes,No,5,9,6,776992831,250,5
51,Hurricane,2010-10-02,45.98083177289227,-118.81828882968753,Phoenix,123,345,22,947,1.8072214854200515,59.00181725446443,8200,7944,Poor,No,Yes,4,8,7,80886550,179,7
52,Tornado,2010-10-07,48.720091779225285,-116.36890165545171,Phoenix,231,199,63,1719,3.720221250783271,86.55912592439417,11009,11306,Good,No,Yes,8,8,8,782801201,80,6
53,Earthquake,2010-10-13,38.11898242313936,-109.31686872913025,California,473,249,14,461,5.139655556204848,119.37037789175776,12135,12168,Poor,No,Yes,7,5,9,125501713,476,8
54,Hurricane,2010-10-18,44.28592428615109,-121.66537965738169,Houston,456,366,43,1437,4.844907275205151,54.47965692077901,2677,11113,Poor,No,Yes,3,6,6,793737750,384,9
55,Hurricane,2010-10-24,25.0912332448365,-85.12578626723479,Alaska,485,224,66,286,5.804826136062398,67.83367481112865,2759,14316,Good,Yes,No,5,6,5,729798553,78,9
56,Earthquake,2010-10-29,32.27082964157778,-86.3525802092015,Alaska,345,638,88,378,4.656714068985956,100.23521059850266,14819,1341,Fair,No,No,6,5,9,559678322,280,6
57,Tornado,2010-11-04,27.322168764909705,-94.79324376414732,New Orleans,407,388,33,1036,2.811473406493284,119.16058177996713,15845,2008,Fair,Yes,Yes,7,6,9,620614040,415,6
58,Hurricane,2010-11-09,45.664263743113565,-109.88672963820865,Houston,353,133,52,1657,3.0269082972239354,50.43276343485692,4256,13941,Good,Yes,No,9,6,5,124560141,367,8
59,Flood,2010-11-15,47.583224764119066,-90.66292595662728,Houston,191,662,78,1908,4.177187354017406,47.36144826858967,18932,3382,Good,No,Yes,8,9,5,176358798,167,6
60,Flood,2010-11-20,33.60998385462665,-97.47216187884375,Phoenix,56,210,87,987,2.5286383136059185,21.158588040862632,13408,12166,Poor,No,Yes,3,5,5,783889727,465,5
61,Hurricane,2010-11-26,42.38666184581318,-116.20710255990076,Austin,68,717,78,412,2.0621782181621793,94.30398344797746,10058,5121,Good,Yes,Yes,6,8,8,903321155,449,7
62,Earthquake,2010-12-01,35.96161462758356,-96.39564483208667,Alaska,304,786,10,984,3.4141710023230667,29.351412798016483,5892,2619,Good,Yes,No,4,8,5,71619417,445,6
63,Flood,2010-12-06,34.962462289167654,-107.94080953040596,New Orleans,431,455,84,232,1.4594420983135121,84.18030091716984,13847,6027,Good,No,No,8,9,7,731361819,430,6
64,Earthquake,2010-12-12,42.203093198429976,-94.88735303065718,Austin,462,317,75,1817,3.3805348954910994,22.877611292706824,19749,6663,Poor,No,Yes,8,5,9,717043436,96,7
65,Earthquake,2010-12-17,40.429768512403285,-119.65981755540707,New Orleans,169,890,79,1304,3.8294706679462593,51.49739011530516,15044,9945,Poor,Yes,Yes,7,7,8,811515715,438,7
66,Earthquake,2010-12-23,40.27763365837609,-73.40121793543551,California,342,358,80,805,4.657768401157313,113.8145656532084,6519,13930,Fair,No,Yes,5,7,6,734185284,150,6
67,Earthquake,2010-12-28,47.73808839984441,-114.7942502254312,New Orleans,439,836,88,1092,1.2747159224929656,24.242006671558244,10155,10512,Good,No,Yes,6,7,5,763933809,417,5
68,Earthquake,2011-01-03,34.11946155438621,-86.43297154903775,New Orleans,383,361,95,912,1.6708708635250749,63.08634221064934,1631,11146,Fair,Yes,No,6,6,9,108507717,286,7
69,Earthquake,2011-01-08,37.31524763397202,-89.05881050050493,Houston,118,659,29,1620,4.907400402573103,110.38901829015525,19466,6502,Good,Yes,No,4,7,5,816494559,55,9
70,Flood,2011-01-14,25.743343981897752,-87.78524477567466,Houston,133,317,51,1894,5.391490979765471,84.94395293096943,9800,10242,Fair,No,No,3,9,5,549647529,291,9
71,Hurricane,2011-01-19,34.2508719119556,-92.02610888623464,Austin,473,222,75,1874,5.415575833726167,62.69566964524114,19365,6015,Good,No,Yes,6,6,7,33442099,377,5
72,Hurricane,2011-01-25,43.85354817555403,-81.50188180827257,Houston,466,635,73,311,1.8104929240958225,20.75926230234912,3660,1402,Poor,Yes,No,8,5,9,793229151,236,7
73,Tornado,2011-01-30,46.761192376884544,-90.55414825795444,California,301,923,53,1062,1.2451671777564486,111.21051099656097,2033,4825,Fair,Yes,Yes,6,5,5,311973949,227,7
74,Tornado,2011-02-05,29.07178595188009,-99.0461587618817,Houston,413,478,90,1880,2.5482893155772204,76.80660377122248,12657,12941,Fair,No,Yes,5,7,6,810009142,164,9
75,Flood,2011-02-10,26.69781794367426,-78.21176024697213,Alaska,282,288,91,1309,5.998080084828829,33.790116867733545,14455,3794,Good,Yes,Yes,9,6,6,16915775,474,6
76,Hurricane,2011-02-16,25.024865342363633,-81.90192830761158,New Orleans,341,225,81,1788,1.016749789533962,79.69386379865009,11605,8297,Fair,Yes,No,8,7,7,976863874,143,7
77,Hurricane,2011-02-21,31.27915804531589,-71.95253344711597,Phoenix,469,122,79,1153,1.1454698897224793,87.39648766378849,16810,3239,Good,Yes,No,7,9,8,103731506,221,7
78,Flood,2011-02-27,34.548223191263695,-88.55074334604197,California,479,277,26,669,5.300876701628866,51.062230268082764,16710,11922,Fair,No,No,7,8,9,468720264,235,6
79,Flood,2011-03-04,38.44574032485818,-93.63642445016534,Phoenix,409,901,84,331,4.985036331053667,39.79176221050474,7489,690,Fair,Yes,No,9,9,8,582694708,216,5
80,Hurricane,2011-03-10,33.289190401289474,-89.80014872949187,Alaska,283,862,26,877,4.023903837475759,71.3246857415387,19369,1006,Fair,Yes,Yes,9,8,8,397692079,339,7
81,Tornado,2011-03-15,37.540764123498256,-93.13470798761907,New Orleans,340,490,54,1778,5.405599783120166,68.6097786346887,10022,8267,Fair,Yes,Yes,7,6,6,47571830,313,5
82,Earthquake,2011-03-21,38.10943684946612,-70.83612694176492,Houston,205,402,95,1274,3.8018574907188327,67.41132391911779,7961,4554,Fair,No,No,5,8,9,195181341,262,5
83,Flood,2011-03-26,27.861207803798578,-88.17380400672758,Houston,315,224,77,1296,4.148968691426106,22.339065574323637,15896,5616,Poor,No,Yes,4,7,8,884052665,202,6
84,Flood,2011-04-01,39.711555390881536,-84.60377242776644,Houston,117,129,74,232,5.652201478230337,109.73146895648131,14614,3491,Good,Yes,No,7,8,9,99970157,227,8
85,Hurricane,2011-04-06,29.52590394808789,-96.6563093096209,New Orleans,138,613,97,1418,5.266428361397115,87.12034397798043,8953,3747,Fair,No,No,3,9,8,815040681,421,6
86,Flood,2011-04-12,40.535928550634125,-89.4241632000338,Austin,166,968,92,1810,4.2013012561414556,26.369776402160916,11674,12567,Poor,No,No,4,9,7,247702502,116,7
87,Hurricane,2011-04-17,27.764177597896385,-122.66757777897446,Alaska,287,898,42,1146,5.3505362860772365,27.811258976065155,14259,701,Good,Yes,Yes,6,9,6,865759048,472,5
88,Earthquake,2011-04-23,33.44399789728754,-76.83012495842904,Houston,81,362,20,1438,4.4656574275947705,16.033353973248204,1834,7230,Poor,No,No,7,8,9,806062465,123,8
89,Earthquake,2011-04-28,28.991319640350365,-94.63291380202233,Alaska,113,487,36,1698,5.286776290745823,42.54516711464119,6402,14236,Fair,Yes,Yes,4,6,6,888601349,197,8
90,Flood,2011-05-04,45.82604606681625,-79.90750931730426,New Orleans,403,266,19,528,3.4481350365769075,32.167090816565604,7618,11717,Poor,Yes,No,5,8,9,189706470,273,6
91,Hurricane,2011-05-09,26.907382177301926,-87.06180778316805,Alaska,166,411,90,804,4.023509489970007,101.08665727887464,7108,14705,Good,Yes,No,8,5,5,113104216,255,9
92,Hurricane,2011-05-14,43.23194763481398,-74.24584455527774,Houston,114,862,58,580,2.1874035610496856,46.64024939782004,3077,5366,Good,Yes,No,4,8,9,960810684,166,7
93,Earthquake,2011-05-20,31.45943378248367,-103.85172674930317,Austin,456,298,11,897,3.5811341161980734,54.97107622343367,11875,12739,Good,No,No,9,8,6,361156627,254,6
94,Earthquake,2011-05-25,38.78962228962873,-81.59072787959659,Houston,314,702,66,707,2.3315770580006725,82.83044871673003,5617,8598,Fair,Yes,No,7,8,9,785127044,260,7
95,Tornado,2011-05-31,26.45575002328767,-70.38402126647944,Alaska,441,554,21,1590,1.670085899499967,52.07027682383153,4785,2273,Fair,Yes,No,5,8,5,860393520,101,9
96,Earthquake,2011-06-05,37.9823819782137,-81.40314117389525,Austin,147,588,77,1911,3.8958949686016555,45.5748594462539,18501,5238,Poor,No,Yes,5,5,9,185194771,127,8
97,Earthquake,2011-06-11,38.990885883309616,-122.7286518581086,Houston,68,855,91,346,3.348366347742164,31.6767324592317,6794,4885,Good,No,No,9,6,9,518798000,439,9
98,Earthquake,2011-06-16,29.730798623045516,-105.10774296677027,New Orleans,305,749,72,662,1.6986604756304255,67.20933528638139,15385,8068,Fair,Yes,Yes,7,6,9,612977242,144,7
99,Tornado,2011-06-22,37.45808862595224,-103.18162422691731,New Orleans,420,719,80,1171,3.5391549962641906,71.5878216891408,2600,5101,Fair,No,Yes,5,9,9,768396787,189,7
100,Earthquake,2011-06-27,43.696536008745156,-116.4296795466422,Alaska,233,879,65,1911,3.3905845313273626,62.73238956410786,8726,7482,Poor,Yes,Yes,5,7,5,208064665,439,9
101,Earthquake,2011-07-03,43.18740903302658,-80.0604393534772,Houston,395,429,87,505,3.5547064181994292,102.91282282845435,5198,955,Good,No,Yes,8,9,8,460780031,59,8
102,Flood,2011-07-08,37.74305489935449,-80.09916176260276,Austin,342,622,62,1679,2.7004147407451664,31.26884304572368,18908,10896,Good,Yes,No,5,8,7,757642328,350,8
103,Hurricane,2011-07-14,33.267109916268424,-70.31952992986281,Alaska,110,723,21,949,5.216585561100126,54.935849992160385,8943,1693,Fair,Yes,No,3,5,6,109070930,288,6
104,Hurricane,2011-07-19,48.16711190420021,-75.41071255738784,Phoenix,309,761,21,1438,5.39410105278627,76.54679042076091,17974,6341,Good,Yes,No,5,7,8,320227110,410,7
105,Earthquake,2011-07-25,43.75504004533563,-120.6978362883771,Houston,346,475,10,315,1.7975186786028203,110.80820831824715,13161,2963,Fair,Yes,Yes,8,5,6,904684502,470,5
106,Flood,2011-07-30,25.86148381823775,-73.37513359325024,California,101,634,59,1029,3.996030054143388,82.5916024998064,11571,3091,Poor,Yes,Yes,6,8,5,641934250,259,7
107,Hurricane,2011-08-05,44.790368353021194,-71.21725894375498,New Orleans,149,558,25,572,5.118038171426762,119.95303735425375,17507,11694,Fair,Yes,No,3,6,6,402554069,296,8
108,Hurricane,2011-08-10,47.99422844349651,-74.45543741215967,Phoenix,342,987,37,1816,4.574831667640252,74.70383439110613,19997,6635,Fair,No,No,5,7,6,720307990,341,8
109,Hurricane,2011-08-16,39.47875741741595,-83.78461190992971,Phoenix,60,807,40,1464,2.8994448692335144,96.33269205120773,19107,13382,Fair,Yes,Yes,8,9,6,664002702,345,5
110,Flood,2011-08-21,36.981391211205924,-76.22611222894872,New Orleans,300,527,28,1451,4.102568877928224,67.97679955937332,1071,9149,Good,Yes,Yes,8,5,7,132913673,338,7
111,Earthquake,2011-08-27,26.285431312618336,-81.65323739256642,Alaska,132,114,40,1042,5.230172535105898,78.29582864872363,10128,4294,Good,Yes,No,3,9,8,250038738,112,9
112,Earthquake,2011-09-01,32.32554224443841,-75.6648784711675,Phoenix,394,639,88,1066,5.248026221351448,66.37049780515883,1249,2518,Poor,No,No,7,8,5,240543570,453,6
113,Flood,2011-09-07,41.12526744962098,-71.26298488584695,California,199,328,12,1983,3.604035784745082,107.06429782646181,6191,12020,Poor,No,No,6,5,8,432322356,460,5
114,Flood,2011-09-12,49.57904675120808,-75.57198264475409,New Orleans,292,902,59,1444,1.070983979895518,14.249551679079577,6881,3148,Good,No,Yes,9,7,9,912758598,216,8
115,Hurricane,2011-09-18,38.34236093693218,-114.56887654772834,Austin,101,788,78,856,1.8538225801785637,22.16734439763576,19974,5024,Good,Yes,No,4,7,6,613480280,263,6
116,Earthquake,2011-09-23,26.107983716412416,-92.76912321828637,Phoenix,180,410,90,1130,4.997119696254101,31.533464464273205,16257,7193,Fair,No,Yes,5,8,8,308475658,308,8
117,Earthquake,2011-09-29,38.538623377474174,-110.22028388914961,Austin,368,316,61,398,2.529965468128676,106.50338142144074,3933,11222,Poor,Yes,Yes,6,6,5,935533938,378,8
118,Earthquake,2011-10-04,31.254970387063533,-90.53566558677068,Austin,63,174,41,1838,2.7022245253042256,36.84752818941715,14637,14782,Good,No,Yes,9,6,7,80833464,440,7
119,Flood,2011-10-10,49.867540498677265,-113.341377248479,Austin,393,577,48,524,2.0407315525229466,81.55796324509099,16221,2807,Poor,Yes,No,8,7,6,479132208,362,6
120,Earthquake,2011-10-15,35.834147120253945,-124.16664266502568,Phoenix,285,813,98,1224,5.775833413029253,94.42370425122918,9080,2334,Poor,No,Yes,4,8,6,565330062,262,9
121,Earthquake,2011-10-21,39.76117201695131,-118.1723323115412,California,126,112,13,535,2.553288333979287,48.0566322643567,16262,6297,Good,No,No,3,6,9,857944872,59,7
122,Tornado,2011-10-26,45.01971772440399,-108.60687120467836,Houston,112,167,91,333,5.630165859801606,81.93296441185831,1603,9357,Poor,No,Yes,4,9,9,588456175,318,6
123,Flood,2011-10-31,28.162130431422437,-85.04559803297721,California,426,556,69,334,3.8548867585138034,12.24760685731852,11712,8330,Fair,No,No,4,6,9,977108836,162,9
124,Tornado,2011-11-06,38.76981718303267,-122.22311594374779,California,58,797,57,1618,5.137661753967872,82.5374451210043,9413,6678,Good,No,Yes,8,5,6,281790786,243,9
125,Earthquake,2011-11-11,25.37274924018954,-77.18255383261663,Austin,105,641,17,966,3.0002330265242336,35.36996157999201,3738,14854,Poor,No,Yes,3,7,6,545453767,72,5
126,Flood,2011-11-17,31.844093675066993,-74.7167642674338,California,261,404,40,923,5.32211611804555,22.31905114869607,16349,9935,Poor,Yes,Yes,8,8,8,695894203,83,7
127,Flood,2011-11-22,31.153840022317322,-102.2699314232017,New Orleans,420,805,38,1216,1.651695254259731,21.508227484744012,6332,9203,Poor,No,Yes,4,8,7,804360444,332,5
128,Hurricane,2011-11-28,28.504028676819367,-90.29427158742507,Alaska,338,761,70,1391,2.159023816416187,40.8611692879401,9904,3085,Fair,No,Yes,8,6,6,725038314,156,7
129,Earthquake,2011-12-03,36.84163956432754,-122.9225205722973,New Orleans,252,639,28,1494,5.9597841285542525,55.48890160616069,16828,14619,Good,Yes,No,7,5,7,732309805,65,7
130,Hurricane,2011-12-09,35.975758373358886,-120.59167723561016,New Orleans,205,944,33,1339,5.307216602165695,54.3594147755699,19222,14755,Good,No,Yes,5,5,5,665260734,425,6
131,Earthquake,2011-12-14,45.40040145267145,-79.28543242634224,New Orleans,268,113,31,1820,3.6389219705555793,71.72939938278378,15626,1924,Fair,Yes,Yes,5,5,8,920090715,277,8
132,Hurricane,2011-12-20,25.339993690908756,-75.84690654727908,New Orleans,398,464,36,683,2.977981264698103,34.95348309926928,9256,857,Poor,Yes,Yes,6,8,6,960160774,59,8
133,Hurricane,2011-12-25,25.535222465485006,-83.64858561884765,New Orleans,302,671,47,1330,4.279963319442123,32.02881333132194,2364,14118,Poor,No,No,7,9,7,636017880,152,7
134,Tornado,2011-12-31,43.62902040072552,-106.8208360622418,California,390,756,68,1745,4.827613523132819,21.58175733917978,10471,1440,Good,No,No,7,8,7,597038911,335,7
135,Tornado,2012-01-05,43.022240163127464,-88.72625754247979,New Orleans,56,213,58,262,2.401443097572951,40.880411956511665,4536,2202,Good,No,No,8,5,7,558165200,400,9
136,Hurricane,2012-01-11,37.54812234101752,-71.65151088188563,Alaska,352,633,81,1964,1.5879784304918907,22.897504407353747,10962,11748,Good,Yes,No,8,5,7,577794873,222,6
137,Earthquake,2012-01-16,34.37253286029873,-103.44963254081703,Phoenix,99,509,34,763,4.797933709325083,81.15560845511772,12607,5227,Good,No,No,4,6,6,893415510,104,9
138,Earthquake,2012-01-22,29.898329375872464,-104.09122613367312,Phoenix,244,995,52,1486,3.175530580850908,69.15421212211457,18555,11883,Poor,Yes,No,9,6,5,776089693,443,6
139,Hurricane,2012-01-27,41.16755630924751,-78.19965816491997,Houston,392,743,67,1039,3.4459119441808004,101.98326440442003,16621,13334,Good,Yes,Yes,8,9,5,500806963,100,6
140,Earthquake,2012-02-02,35.122539675069675,-123.1116865883674,Houston,261,580,17,932,2.929151140096468,21.58352737497488,3237,12650,Good,Yes,No,3,9,6,686827556,376,5
141,Tornado,2012-02-07,35.56681451648964,-105.60704916219184,New Orleans,231,407,70,832,4.766687395726297,83.06793532165281,3937,13015,Poor,Yes,No,6,9,6,695867750,370,8
142,Tornado,2012-02-13,35.19939895634386,-106.85004066142932,Alaska,247,629,45,1383,1.672865998967549,119.16376956410177,18603,8724,Poor,Yes,Yes,9,5,9,933453169,327,6
143,Flood,2012-02-18,27.668361973709217,-84.38219230690726,Houston,209,955,86,1721,5.152394727269603,110.55612525760367,18424,8561,Good,Yes,No,3,7,5,501274432,443,8
144,Tornado,2012-02-24,40.74490983323366,-76.73081954672276,Austin,110,144,38,1388,2.4126451901425825,39.55809776430395,11071,13659,Poor,Yes,No,6,5,7,711912743,61,9
145,Earthquake,2012-02-29,33.15643230475048,-75.94963133533022,Austin,289,290,37,1774,5.0453800264962165,86.39325464321351,17231,7817,Fair,Yes,No,6,5,7,520875697,409,6
146,Flood,2012-03-06,37.85058378241495,-121.186794363351,Alaska,211,628,45,857,4.590492325936824,48.56184755851992,7918,1778,Poor,Yes,Yes,9,5,6,380688268,104,6
147,Hurricane,2012-03-11,45.29574400721381,-84.37659418001988,Phoenix,236,730,83,1241,5.168278938922592,96.28975340614537,17040,10806,Poor,Yes,Yes,9,7,8,554110772,287,7
148,Earthquake,2012-03-17,28.214662168727177,-117.41830739340497,California,273,393,93,1991,1.25555036416132,102.92614723604325,13741,4628,Good,Yes,No,5,8,6,193621241,310,6
149,Hurricane,2012-03-22,38.76181038457299,-77.19050725502372,New Orleans,184,599,14,694,2.862581496045756,72.48109661409093,17226,2016,Fair,No,Yes,6,9,9,942202195,240,7
150,Earthquake,2012-03-28,30.316839317792898,-119.79451805212739,Houston,271,409,12,349,1.3717783310493605,96.74513672722883,15051,5165,Poor,No,No,3,8,8,256960894,149,8
151,Earthquake,2012-04-02,45.74148347158767,-113.46732018164538,New Orleans,73,598,76,1530,1.609704957275321,74.98110988831297,11651,4434,Fair,No,Yes,8,9,8,506509933,215,7
